review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate,sentiment,kategorien,keywords,summary
nordzucker_kununu_88,Nordzucker,kununu,Mitarbeiter,2024-03-01,Sehr zufrieden Kollegen sind toll und die Chefs haben immer ein offenes Ohr.,3.5,Empfohlen,,Unbekannt,Hohenhameln,de,4.0,2.0,2.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,Das Unternehmen handelt umwelt- und sozialbewusst und mein Vorgesetzter hat stets ein offenes Ohr. Das Betriebsklima ist sehr angenehm.,Die Aufgaben können zeitweise eintönig werden.,Wünschenswert: mehr Abwechslung und Eigenverantwortung in den Aufgaben sowie mehr Planungssicherheit bei der Schichtplanung.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""offenes Ohr"", ""umwelt- und sozialbewusst"", ""angenehmes Betriebsklima"", ""eintönig"", ""Abwechslung""]",Das Unternehmen bietet eine positive Arbeitsatmosphäre mit offenen Vorgesetzten und einem engagierten Team. Allerdings gibt es einige Wünsche nach mehr Abwechslung in den Aufgaben.
nordzucker_kununu_89,Nordzucker,kununu,Mitarbeiter,2024-03-01,Top Arbeitergeber,4.7,Empfohlen,Angestellte/r oder Arbeiter/in,Beschaffung / Einkauf,Braunschweig,de,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend. Gleitzeit und Homeoffice lassen sich gut nutzen. Es gibt gute Sozialleistungen und Zusatzangebote.,Die Aufstiegsmöglichkeiten sind eher begrenzt.,Verbesserungspotenzial: transparentere Karrierewege.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""Gleitzeit"", ""Homeoffice"", ""Sozialleistungen"", ""Aufstiegsmöglichkeiten"", ""transparente Karrierewege""]","Das Unternehmen bietet eine positive Arbeitsatmosphäre und gute Sozialleistungen, aber hat begrenzte Aufstiegsmöglichkeiten."
nordzucker_kununu_90,Nordzucker,kununu,Mitarbeiter,2024-02-01,Ein sehr guter Arbeitgeber,4.9,Empfohlen,,Unbekannt,Braunschweig,de,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar.,Die Aufstiegsmöglichkeiten sind eher begrenzt.,Verbesserungspotenzial: transparentere Karrierewege.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Arbeitgeber"", ""Karrierechancen"", ""Work-Life-Balance"", ""Familienfreundlichkeit"", ""Transparenz""]","Ein positiver Eindruck von der Arbeitsatmosphäre und dem Work-Life-Balance, aber begrenzte Karrierechancen und ein Bedarf an Transparenz im Karrierewege."
nordzucker_kununu_91,Nordzucker,kununu,Mitarbeiter,2024-02-01,Ein super Arbeitgeber:),4.2,Empfohlen,Auszubildende/r,IT,Braunschweig,de,5.0,,,,,,,,,,,,,Man fühlt sich im Team gut aufgehoben.,In Stoßzeiten wird die Atmosphäre schnell angespannt.,Wünschenswert: regelmäßige Teamevents zur Stärkung des Zusammenhalts.,,12,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Team"", ""Atmosphäre"", ""Zusammenhalt"", ""Stoßzeiten"", ""Teamevents""]","Der Arbeitgeber wird als positiv bewertet, insbesondere im Hinblick auf die Arbeitsatmosphäre und den Zusammenhalt des Teams."
nordzucker_kununu_92,Nordzucker,kununu,Mitarbeiter,2024-02-01,Zu wenig könnte mehr,4.3,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Klein Wanzleben,de,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,Familie und Beruf sind gut vereinbar. Das Unternehmen handelt umwelt- und sozialbewusst. Man hilft sich gegenseitig aus.,Wichtige Informationen erreichen einen oft erst spät.,Verbesserungspotenzial: eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Diversitaet & Gleichberechtigung""]","[""Familie und Beruf"", ""Umwelt- und sozialbewusstsein"", ""Interne Kommunikation""]","Das Unternehmen bietet eine positive Arbeitsatmosphäre und ist umwelt- und sozialbewusst, aber es gibt Verbesserungspotenzial in der internen Kommunikation."
nordzucker_kununu_93,Nordzucker,kununu,Mitarbeiter,2024-02-01,Habe in diesem Betrieb meine Ausbildung gemacht,4.8,Empfohlen,Ex-Angestellte/r oder Arbeiter/in,Produktion,Nordstemmen,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,Man fühlt sich im Team gut aufgehoben. Man arbeitet gerne für eine bekannte Marke. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Räumlichkeiten könnten moderner sein.,Wünschenswert: Investitionen in modernere Ausstattung und Arbeitsplätze.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Team"", ""Flexibilität"", ""Modernisierung"", ""Ausstattung"", ""Karrierechancen""]","Der Mitarbeiter schätzt die Arbeitsatmosphäre und den flexiblen Arbeitszeitplan, sieht aber auch einige Verbesserungspotenzial in der Ausstattung."
nordzucker_kununu_94,Nordzucker,kununu,Mitarbeiter,2024-02-01,Guter und fairer Arbeitgeber,3.8,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Nordstemmen,de,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Das Unternehmen hat einen guten Ruf in der Region und die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Stimmung ist je nach Abteilung sehr unterschiedlich. Weiterbildung hängt stark vom Vorgesetzten ab.,Verbesserungspotenzial: regelmäßige Teamevents zur Stärkung des Zusammenhalts sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess"", ""Sonstiges""]","[""flexibler Arbeitszeit"", ""Weiterbildung"", ""Teamevents"", ""strukturiertes Weiterbildungsprogramm""]","Das Unternehmen hat einen guten Ruf und eine gute Work-Life-Balance, aber gibt es noch Verbesserungspotenziale in der Kommunikation und bei der Diversität."
nordzucker_kununu_95,Nordzucker,kununu,Mitarbeiter,2024-02-01,Reinste ausbeute,1.6,Nicht empfohlen,Ex-Zeitarbeiter/in,Logistik / Materialwirtschaft,Schladen,de,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,Man arbeitet gerne für eine bekannte Marke.,Mehrarbeit in den Kampagnenzeiten kostet viel Freizeit.,Verbesserungspotenzial: flexiblere Homeoffice-Regelungen auch in der Verwaltung sowie eine leistungsgerechtere Vergütung.,,0,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""flexiblere Homeoffice-Regelungen"", ""leistungsgerechtere Vergütung"", ""Mehrarbeit in Kampagnenzeiten"", ""Verbesserungspotenzial"", ""bekannte Marke""]","Die Mitarbeiterbewertung zeigt Verbesserungspotenziale, insbesondere bei flexibleren Homeoffice-Regelungen und einer leistungsgerechteren Vergütung."
nordzucker_kununu_96,Nordzucker,kununu,Mitarbeiter,2023-08-01,Je nach Abteilung kann man sich positiv entwickeln.,3.6,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,3.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,Nachhaltigkeit wird hier ernst genommen. Ältere und langjährige Kollegen werden wertgeschätzt.,In Stoßzeiten wird die Atmosphäre schnell angespannt. In der Produktion ist die Work-Life-Balance durch Schichten belastend.,Verbesserungspotenzial: regelmäßige Teamevents zur Stärkung des Zusammenhalts sowie flexiblere Homeoffice-Regelungen auch in der Verwaltung.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Entwicklung"", ""Nachhaltigkeit"", ""Wertgeschätzung"", ""Zusammenhalt"", ""Flexibilität""]","Das Unternehmen zeigt potenzielles Verbesserungspotenzial in der Arbeitsatmosphäre und Work-Life-Balance, insbesondere durch regelmäßige Teamevents und flexiblere Homeoffice-Regelungen."
nordzucker_kununu_97,Nordzucker,kununu,Mitarbeiter,2023-04-01,Sehr guter Arbeitgeber,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Unbekannt,de,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Das Betriebsklima ist sehr angenehm. Man arbeitet gerne für eine bekannte Marke.,Wichtige Informationen erreichen einen oft erst spät.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Bewerbungsprozess"", ""Kommunikation""]","[""Angenehmes Betriebsklima"", ""Interne Kommunikation"", ""Klarer Prozess""]","Der Arbeitgeber wird als angenehm und bekannt bewertet, aber es gibt Bedenken hinsichtlich der Kommunikationsqualität."
nordzucker_kununu_98,Nordzucker,kununu,Mitarbeiter,2022-10-01,Sehr guter Arbeitgeber angenehmes Betriebsklima flache Hierarchien,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und die Work-Life-Balance stimmt dank flexibler Arbeitszeiten. Es gibt gute Weiterbildungsmöglichkeiten.,Das Gehalt ist im Branchenvergleich eher durchschnittlich.,Aus meiner Sicht hilfreich: eine leistungsgerechtere Vergütung.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""flache Hierarchien"", ""flexibler Arbeitszeit"", ""Weiterbildungsmöglichkeiten"", ""leistungsgerechte Vergütung""]","Der Arbeitgeber bietet ein positives Betriebsklima, eine gute Work-Life-Balance und Möglichkeiten zur Weiterbildung an, aber das Gehalt ist im Branchenvergleich durchschnittlich."
nordzucker_kununu_99,Nordzucker,kununu,Mitarbeiter,2022-09-01,gut.,1.5,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,Nachhaltigkeit wird hier ernst genommen.,Beim Thema Nachhaltigkeit ist noch Luft nach oben.,Wünschenswert: ein noch stärkeres Engagement für Nachhaltigkeit sowie Investitionen in modernere Ausstattung und Arbeitsplätze.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Diversitaet & Gleichberechtigung"", ""Kommunikation""]","[""Nachhaltigkeit"", ""Investitionen"", ""Modernisierung"", ""Arbeitsplätze""]","Das Unternehmen zeigt ein positives Engagement für Nachhaltigkeit, aber gibt noch Raum für Verbesserung."
nordzucker_kununu_100,Nordzucker,kununu,Mitarbeiter,2022-09-01,Arbeiten muss man überall,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Nordstemmen,de,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Das Betriebsklima ist sehr angenehm und man arbeitet gerne für eine bekannte Marke. Es gibt gute Weiterbildungsmöglichkeiten.,In der Produktion ist die Work-Life-Balance durch Schichten belastend.,Aus meiner Sicht hilfreich: mehr Planungssicherheit bei der Schichtplanung.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""Bewertungsmöglichkeiten"", ""Weiterbildungsmöglichkeiten"", ""Work-Life-Balance""]","Das Betriebsklima ist angenehm und es gibt gute Weiterbildungsmöglichkeiten, aber die Work-Life-Balance in der Produktion ist durch Schichten belastend."
nordzucker_kununu_101,Nordzucker,kununu,Mitarbeiter,2022-07-01,Alles gut,3.6,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Unbekannt,de,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man hilft sich gegenseitig aus. Ältere und langjährige Kollegen werden wertgeschätzt.,Das Außenbild ist besser als die interne Realität. Weiterbildung hängt stark vom Vorgesetzten ab.,Verbesserungspotenzial: das positive Image auch nach innen stärker leben sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Arbeitsatmosphäre"", ""Weiterbildung"", ""Fuehrung"", ""Positive Image"", ""Strukturiertes Weiterbildungsprogramm""]","Die Arbeitsatmosphäre ist offen und wertschätzend, aber es gibt Verbesserungspotenziale in der Weiterbildung und im positiven Image des Unternehmens."
nordzucker_kununu_102,Nordzucker,kununu,Mitarbeiter,2022-04-01,Spannend unterschätzt regional und international erfolgreich nachhaltig,4.4,Empfohlen,Angestellte/r oder Arbeiter/in,Personal / Aus- und Weiterbildung,Braunschweig,de,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar. Das Unternehmen handelt umwelt- und sozialbewusst.,Die Aufgaben können zeitweise eintönig werden.,Wünschenswert: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Umweltbewusstsein"", ""Sozialverantwortung"", ""Eigenverantwortung"", ""Abwechslung"", ""Familienfreundlichkeit""]","Das Unternehmen bietet eine positive Arbeitsatmosphäre und einen guten Work-Life-Balance, ist umwelt- und sozialbewusst und bietet Möglichkeiten für Eigenverantwortung."
nordzucker_kununu_103,Nordzucker,kununu,Mitarbeiter,2022-02-01,Ausbildung zum Industriemechaniker,4.4,Empfohlen,Auszubildende/r,Personal / Aus- und Weiterbildung,Schladen,de,,,,,,,,,,,,,,,,,,13,False,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""ausbildung"", ""industriemechaniker"", ""karrierechancen"", ""weiterbildungsmöglichkeiten"", ""berufliche Entwicklung""]","Die Bewertung ist neutral und enthält keine klaren Vor- oder Nachteile. Es wird erwähnt, dass es gute Karrierechancen und weiterbildungsorientierte Möglichkeiten gibt."
nordzucker_kununu_104,Nordzucker,kununu,Mitarbeiter,2021-11-01,keine Wertschätzung,2.4,Nicht empfohlen,Ex-Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,3.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,Nachhaltigkeit wird hier ernst genommen. Moderne Arbeitsmittel stehen zur Verfügung.,Die Stimmung ist je nach Abteilung sehr unterschiedlich.,Aus meiner Sicht hilfreich: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie das positive Image auch nach innen stärker leben.,,0,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Nachhaltigkeit"", ""Moderne Arbeitsmittel"", ""Einheitliches Miteinander"", ""Positive Image"", ""Diversitaet & Gleichberechtigung""]","Die Stimmung ist je nach Abteilung sehr unterschiedlich, aber es gibt Bereiche wie Nachhaltigkeit und moderne Arbeitsmittel, die positiv bewertet werden können."
nordzucker_kununu_105,Nordzucker,kununu,Mitarbeiter,2021-08-01,Hervorragender Arbeitgeber,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Forschung / Entwicklung,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Das Betriebsklima ist sehr angenehm. Man arbeitet gerne für eine bekannte Marke. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Aufgaben können zeitweise eintönig werden.,Aus meiner Sicht hilfreich: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Angenehmes Betriebsklima"", ""Flexibler Arbeitszeitplan"", ""Abwechslung und Eigenverantwortung""]","Der Arbeitgeber bietet ein angenehmes Betriebsklima und eine flexible Work-Life-Balance an, ist aber bei der Aufgabenabwicklung manchmal zu eintönig."
nordzucker_kununu_106,Nordzucker,kununu,Mitarbeiter,2020-11-01,Elektriker 3 schicht system,2.7,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Unbekannt,de,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,Die Bezahlung ist fair und kommt pünktlich.,In Stoßzeiten wird die Atmosphäre schnell angespannt. Das Außenbild ist besser als die interne Realität.,Verbesserungspotenzial: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie das positive Image auch nach innen stärker leben.,,0,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Bezahlung"", ""Atmosphäre"", ""Verbesserungspotenzial""]","Die Bezahlung ist fair, aber die Arbeitsatmosphäre kann in Stoßzeiten angespannt werden."
nordzucker_kununu_107,Nordzucker,kununu,Mitarbeiter,2020-11-01,Administration Phone UCC,4.7,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Man fühlt sich im Team gut aufgehoben. Man arbeitet gerne für eine bekannte Marke.,Die Aufgaben können zeitweise eintönig werden.,Verbesserungspotenzial: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Bewerbungsprozess"", ""Arbeitssituation""]","[""Team"", ""Fühlt sich wohl"", ""Abwechslung"", ""Eigenverantwortung""]","Die Mitarbeiter fühlen sich gut im Team und arbeiten gerne für eine bekannte Marke, aber es gibt Raum für Verbesserungen in Bezug auf Abwechslung und Eigenverantwortung."
nordzucker_kununu_108,Nordzucker,kununu,Mitarbeiter,2019-05-01,TOP-Arbeitgeber,4.5,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar.,Bei der Gleichberechtigung gibt es noch Nachholbedarf.,Wünschenswert: mehr Diversität in den Führungspositionen sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""offene Atmosphäre"", ""Gleichberechtigung"", ""Diversität"", ""Weiterbildung"", ""Führung""]",Die Arbeitsatmosphäre ist offen und die Marke ist bekannt. Es gibt jedoch Nachholbedarf bei der Gleichberechtigung und Diversität.
nordzucker_kununu_109,Nordzucker,kununu,Mitarbeiter,2018-09-01,Schwere Zeiten stehen bevor!,3.7,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Hohenhameln,de,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,Ältere und langjährige Kollegen werden wertgeschätzt. Alle werden gleich und respektvoll behandelt. Die Arbeitsatmosphäre ist offen und wertschätzend.,Die Vergütung könnte der Verantwortung besser entsprechen. Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Aus meiner Sicht hilfreich: mehr Transparenz beim Gehaltssystem sowie eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Fuehrung & Vorgesetzte"", ""Kommunikation""]","[""Wertschätzung"", ""Transparenz"", ""Gleichberechtigung""]","Die Arbeitsatmosphäre ist offen und respektvoll, aber es gibt Raum für Verbesserung in der Kommunikation und bei der Vergütung."
nordzucker_kununu_110,Nordzucker,kununu,Mitarbeiter,2018-05-01,Moderner Arbeitgeber mit Tradition,4.6,Empfohlen,Führungskraft,Unbekannt,Braunschweig,de,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Die Arbeitsatmosphäre ist offen und wertschätzend. Man arbeitet gerne für eine bekannte Marke.,Die Aufgaben können zeitweise eintönig werden.,Verbesserungspotenzial: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""offene Atmosphäre"", ""Tradition"", ""Abwechslung"", ""Eigenverantwortung""]","Ein moderner Arbeitgeber mit einer offenen Arbeitsatmosphäre, aber auch Raum für Verbesserungen."
nordzucker_kununu_111,Nordzucker,kununu,Mitarbeiter,2017-02-01,Klasse Praktikum,4.9,Empfohlen,Ex-Praktikant/in,Forschung / Entwicklung,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar.,Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Kommunikation"", ""Work-Life-Balance""]","[""open"", ""wertschätzend"", ""Familie und Beruf"", ""ausbaufähig"", ""klarere Kommunikation""]","Die Arbeitsatmosphäre ist offen und die Kommunikation ist ausbaufähig, aber es gibt noch Raum für eine klare und schnellere interne Kommunikation."
